activity_id,student_id,activity_name,category,level,participation,score,year
2614,747,Cricket,Sports,Advanced,Occasional,55,2021
2615,747,Mathematics,Academics,Beginner,Regular,50,2021
2616,747,Economics,Academics,Beginner,Regular,77,2024
2617,747,Biology,Academics,Intermediate,Occasional,51,2024
2618,747,Art,Extra-curricular,Beginner,Occasional,69,2024
2619,748,Cricket,Sports,Advanced,Regular,50,2025
2620,748,Music,Extra-curricular,Intermediate,Regular,67,2025
2621,748,Physics,Academics,Intermediate,Occasional,59,2021
2622,749,Athletics,Sports,Intermediate,Occasional,79,2021
2623,749,Cricket,Sports,Beginner,Regular,41,2024
2624,749,Mathematics,Academics,Intermediate,Occasional,61,2025
2625,749,Coding,Academics,Beginner,Occasional,54,2023
2626,750,Music,Extra-curricular,Advanced,Occasional,46,2022
2627,750,Athletics,Sports,Advanced,Regular,56,2025
2628,750,Economics,Academics,Intermediate,Regular,84,2022
2629,750,Physics,Academics,Intermediate,Regular,65,2023
2630,751,Physics,Academics,Advanced,Occasional,62,2022
2631,751,Biology,Academics,Beginner,Occasional,56,2025
2632,752,Debate,Extra-curricular,Beginner,Occasional,55,2024
2633,752,Biology,Academics,Beginner,Regular,51,2022
2634,752,Art,Extra-curricular,Intermediate,Regular,85,2022
2635,752,Mathematics,Academics,Beginner,Occasional,83,2025
2636,752,Football,Sports,Beginner,Occasional,66,2022
2637,753,Art,Extra-curricular,Beginner,Regular,46,2023
2638,753,Athletics,Sports,Beginner,Occasional,84,2024
2639,754,Music,Extra-curricular,Intermediate,Occasional,80,2024
2640,754,Athletics,Sports,Beginner,Regular,61,2023
2641,754,Football,Sports,Advanced,Occasional,77,2024
2642,754,Debate,Extra-curricular,Beginner,Occasional,62,2021
2643,754,Mathematics,Academics,Advanced,Occasional,65,2023
2644,755,Cricket,Sports,Intermediate,Occasional,79,2025
2645,755,Coding,Academics,Intermediate,Occasional,55,2023
2646,755,Music,Extra-curricular,Intermediate,Occasional,84,2023
2647,755,Art,Extra-curricular,Advanced,Occasional,76,2021
2648,756,Mathematics,Academics,Intermediate,Occasional,91,2025
2649,756,Football,Sports,Advanced,Regular,73,2023
2650,756,Economics,Academics,Advanced,Occasional,62,2025
2651,756,Physics,Academics,Intermediate,Regular,64,2022
2652,757,Physics,Academics,Advanced,Regular,50,2021
2653,757,Art,Extra-curricular,Intermediate,Regular,84,2022
2654,757,Cricket,Sports,Intermediate,Occasional,71,2021
2655,757,Economics,Academics,Advanced,Regular,65,2022
2656,757,Music,Extra-curricular,Advanced,Regular,78,2024
2657,758,Music,Extra-curricular,Advanced,Regular,63,2022
2658,758,Football,Sports,Advanced,Regular,55,2021
2659,759,Football,Sports,Advanced,Occasional,41,2022
2660,759,Art,Extra-curricular,Intermediate,Regular,52,2024
2661,759,Cricket,Sports,Beginner,Occasional,65,2022
2662,760,Music,Extra-curricular,Beginner,Regular,44,2021
2663,760,Biology,Academics,Intermediate,Occasional,74,2024
2664,760,Athletics,Sports,Intermediate,Regular,59,2023
2665,761,Football,Sports,Advanced,Occasional,78,2024
2666,761,Mathematics,Academics,Beginner,Occasional,64,2024
2667,762,Economics,Academics,Beginner,Occasional,70,2023
2668,762,Football,Sports,Intermediate,Occasional,86,2023
2669,763,Biology,Academics,Beginner,Regular,77,2023
2670,763,Football,Sports,Intermediate,Regular,50,2022
2671,764,Cricket,Sports,Intermediate,Regular,90,2023
2672,764,Music,Extra-curricular,Beginner,Regular,46,2022
2673,764,Economics,Academics,Beginner,Regular,50,2021
2674,764,Physics,Academics,Advanced,Occasional,64,2023
2675,765,Physics,Academics,Beginner,Regular,81,2024
2676,765,Mathematics,Academics,Beginner,Regular,88,2024
2677,765,Coding,Academics,Intermediate,Occasional,65,2021
2678,765,Economics,Academics,Intermediate,Regular,90,2021
2679,766,Music,Extra-curricular,Beginner,Occasional,49,2024
2680,766,Mathematics,Academics,Advanced,Regular,72,2022
2681,766,Art,Extra-curricular,Advanced,Regular,55,2021
2682,766,Coding,Academics,Advanced,Occasional,99,2021
2683,767,Athletics,Sports,Intermediate,Occasional,80,2022
2684,767,Football,Sports,Advanced,Occasional,49,2024
2685,767,Debate,Extra-curricular,Intermediate,Regular,46,2023
2686,767,Economics,Academics,Intermediate,Regular,100,2021
2687,767,Coding,Academics,Intermediate,Regular,55,2023
2688,768,Cricket,Sports,Intermediate,Regular,85,2023
2689,768,Debate,Extra-curricular,Advanced,Regular,44,2021
2690,768,Coding,Academics,Advanced,Occasional,60,2025
2691,768,Athletics,Sports,Intermediate,Occasional,48,2021
2692,769,Debate,Extra-curricular,Intermediate,Occasional,86,2021
2693,769,Football,Sports,Intermediate,Occasional,62,2024
2694,769,Biology,Academics,Intermediate,Occasional,76,2024
2695,769,Cricket,Sports,Advanced,Occasional,87,2022
2696,770,Debate,Extra-curricular,Advanced,Regular,57,2024
2697,770,Mathematics,Academics,Advanced,Occasional,54,2021
2698,770,Cricket,Sports,Advanced,Occasional,72,2025
2699,771,Football,Sports,Advanced,Occasional,43,2025
2700,771,Biology,Academics,Beginner,Occasional,97,2025
2701,771,Mathematics,Academics,Advanced,Occasional,61,2022
2702,772,Biology,Academics,Beginner,Regular,61,2023
2703,772,Economics,Academics,Beginner,Occasional,62,2022
2704,772,Football,Sports,Advanced,Occasional,42,2022
2705,772,Athletics,Sports,Advanced,Occasional,73,2022
2706,772,Debate,Extra-curricular,Intermediate,Regular,65,2025
2707,773,Biology,Academics,Advanced,Regular,83,2024
2708,773,Music,Extra-curricular,Advanced,Regular,64,2023
2709,773,Football,Sports,Beginner,Regular,89,2023
2710,773,Art,Extra-curricular,Intermediate,Occasional,82,2023
2711,774,Biology,Academics,Beginner,Occasional,92,2024
2712,774,Music,Extra-curricular,Advanced,Occasional,87,2024
2713,774,Debate,Extra-curricular,Intermediate,Occasional,62,2023
2714,774,Economics,Academics,Intermediate,Regular,78,2024
2715,774,Mathematics,Academics,Intermediate,Occasional,73,2023
2716,775,Biology,Academics,Intermediate,Occasional,57,2025
2717,775,Debate,Extra-curricular,Intermediate,Occasional,47,2024
2718,775,Coding,Academics,Advanced,Occasional,86,2022
2719,775,Athletics,Sports,Advanced,Occasional,68,2025
2720,775,Economics,Academics,Advanced,Occasional,74,2023
2721,776,Athletics,Sports,Advanced,Regular,87,2025
2722,776,Debate,Extra-curricular,Advanced,Occasional,61,2023
2723,776,Economics,Academics,Beginner,Regular,53,2021
2724,777,Athletics,Sports,Beginner,Regular,65,2024
2725,777,Biology,Academics,Advanced,Occasional,91,2022
2726,777,Football,Sports,Beginner,Occasional,82,2021
2727,777,Physics,Academics,Beginner,Occasional,69,2024
2728,777,Music,Extra-curricular,Advanced,Regular,40,2022
2729,778,Coding,Academics,Beginner,Occasional,57,2024
2730,778,Physics,Academics,Beginner,Occasional,93,2022
2731,778,Art,Extra-curricular,Intermediate,Occasional,71,2025
2732,778,Debate,Extra-curricular,Intermediate,Occasional,71,2022
2733,778,Mathematics,Academics,Intermediate,Regular,73,2023
2734,779,Economics,Academics,Beginner,Regular,76,2024
2735,779,Football,Sports,Beginner,Occasional,80,2021
2736,779,Art,Extra-curricular,Beginner,Regular,74,2021
2737,779,Physics,Academics,Beginner,Occasional,87,2025
2738,780,Music,Extra-curricular,Advanced,Regular,71,2023
2739,780,Art,Extra-curricular,Advanced,Regular,41,2022
2740,780,Biology,Academics,Advanced,Occasional,81,2022
2741,781,Debate,Extra-curricular,Intermediate,Occasional,40,2022
2742,781,Football,Sports,Beginner,Regular,87,2025
2743,781,Art,Extra-curricular,Intermediate,Regular,68,2022
2744,781,Physics,Academics,Beginner,Regular,50,2023
2745,781,Biology,Academics,Beginner,Regular,53,2023
2746,782,Economics,Academics,Beginner,Regular,52,2022
2747,782,Cricket,Sports,Intermediate,Regular,59,2021
2748,782,Football,Sports,Advanced,Regular,79,2022
2749,782,Mathematics,Academics,Intermediate,Occasional,72,2023
2750,782,Art,Extra-curricular,Beginner,Regular,47,2024
2751,783,Mathematics,Academics,Beginner,Regular,63,2023
2752,783,Debate,Extra-curricular,Beginner,Regular,67,2025
2753,784,Cricket,Sports,Advanced,Regular,85,2024
2754,784,Mathematics,Academics,Intermediate,Occasional,66,2022
2755,785,Athletics,Sports,Intermediate,Occasional,85,2022
2756,785,Mathematics,Academics,Advanced,Regular,58,2021
2757,785,Football,Sports,Intermediate,Regular,65,2023
2758,785,Physics,Academics,Intermediate,Occasional,78,2021
2759,785,Debate,Extra-curricular,Intermediate,Occasional,65,2025
2760,786,Biology,Academics,Beginner,Occasional,86,2022
2761,786,Economics,Academics,Beginner,Regular,86,2023
2762,786,Music,Extra-curricular,Intermediate,Regular,50,2025
2763,786,Physics,Academics,Intermediate,Regular,86,2023
2764,787,Cricket,Sports,Intermediate,Regular,68,2022
2765,787,Art,Extra-curricular,Intermediate,Occasional,63,2022
2766,787,Physics,Academics,Advanced,Occasional,84,2025
2767,787,Coding,Academics,Advanced,Regular,68,2022
2768,788,Cricket,Sports,Beginner,Regular,86,2023
2769,788,Economics,Academics,Intermediate,Occasional,88,2024
2770,788,Biology,Academics,Intermediate,Regular,63,2023
2771,788,Physics,Academics,Beginner,Regular,89,2024
2772,789,Physics,Academics,Intermediate,Occasional,56,2024
2773,789,Art,Extra-curricular,Intermediate,Occasional,66,2023
2774,789,Football,Sports,Beginner,Occasional,41,2024
2775,790,Physics,Academics,Intermediate,Occasional,75,2022
2776,790,Art,Extra-curricular,Advanced,Regular,68,2025
2777,790,Athletics,Sports,Intermediate,Regular,88,2024
2778,790,Coding,Academics,Advanced,Occasional,82,2023
2779,791,Mathematics,Academics,Advanced,Occasional,51,2021
2780,791,Economics,Academics,Advanced,Regular,84,2022
2781,791,Physics,Academics,Intermediate,Regular,56,2024
2782,791,Debate,Extra-curricular,Intermediate,Occasional,73,2025
2783,791,Art,Extra-curricular,Intermediate,Regular,82,2023
2784,792,Debate,Extra-curricular,Beginner,Regular,64,2023
2785,792,Football,Sports,Beginner,Occasional,89,2025
2786,792,Art,Extra-curricular,Beginner,Regular,77,2022
2787,793,Athletics,Sports,Beginner,Regular,67,2024
2788,793,Physics,Academics,Advanced,Occasional,97,2021
2789,793,Mathematics,Academics,Intermediate,Occasional,99,2024
2790,794,Economics,Academics,Advanced,Occasional,67,2023
2791,794,Football,Sports,Beginner,Occasional,46,2024
2792,794,Physics,Academics,Advanced,Regular,82,2025
2793,795,Athletics,Sports,Advanced,Occasional,66,2024
2794,795,Art,Extra-curricular,Beginner,Regular,47,2021
2795,795,Football,Sports,Beginner,Occasional,43,2025
2796,796,Debate,Extra-curricular,Beginner,Occasional,88,2022
2797,796,Economics,Academics,Advanced,Occasional,77,2021
2798,796,Mathematics,Academics,Beginner,Occasional,97,2023
2799,796,Physics,Academics,Intermediate,Regular,52,2021
2800,796,Athletics,Sports,Advanced,Occasional,61,2022
2801,797,Coding,Academics,Intermediate,Regular,58,2023
2802,797,Debate,Extra-curricular,Advanced,Regular,47,2024
2803,798,Biology,Academics,Beginner,Occasional,54,2024
2804,798,Football,Sports,Beginner,Regular,79,2022
2805,799,Biology,Academics,Advanced,Occasional,65,2024
2806,799,Coding,Academics,Advanced,Regular,63,2022
2807,799,Athletics,Sports,Advanced,Regular,60,2025
2808,799,Art,Extra-curricular,Intermediate,Occasional,67,2025
2809,799,Physics,Academics,Advanced,Occasional,63,2021
2810,800,Football,Sports,Intermediate,Occasional,43,2025
2811,800,Economics,Academics,Beginner,Occasional,57,2024
2812,800,Coding,Academics,Intermediate,Regular,67,2024
2813,800,Art,Extra-curricular,Beginner,Regular,83,2024
2814,801,Physics,Academics,Intermediate,Regular,83,2021
2815,801,Biology,Academics,Intermediate,Regular,59,2023
2816,801,Debate,Extra-curricular,Intermediate,Occasional,89,2025
2817,801,Coding,Academics,Advanced,Regular,67,2023
2818,802,Cricket,Sports,Advanced,Regular,83,2021
2819,802,Athletics,Sports,Intermediate,Regular,70,2022
2820,802,Coding,Academics,Advanced,Regular,96,2025
2821,803,Football,Sports,Beginner,Regular,46,2025
2822,803,Cricket,Sports,Intermediate,Occasional,64,2025
2823,803,Biology,Academics,Intermediate,Regular,50,2022
2824,803,Coding,Academics,Beginner,Occasional,66,2023
2825,803,Music,Extra-curricular,Intermediate,Regular,44,2022
2826,804,Coding,Academics,Advanced,Regular,52,2024
2827,804,Athletics,Sports,Beginner,Occasional,62,2024
2828,804,Cricket,Sports,Intermediate,Occasional,72,2022
2829,805,Debate,Extra-curricular,Beginner,Occasional,65,2022
2830,805,Football,Sports,Beginner,Regular,66,2021
2831,805,Mathematics,Academics,Advanced,Regular,68,2023
2832,805,Coding,Academics,Beginner,Regular,61,2023
2833,805,Music,Extra-curricular,Beginner,Occasional,51,2023
2834,806,Athletics,Sports,Intermediate,Occasional,78,2021
2835,806,Physics,Academics,Advanced,Occasional,90,2025
2836,807,Debate,Extra-curricular,Beginner,Regular,74,2021
2837,807,Economics,Academics,Advanced,Regular,68,2025
2838,807,Biology,Academics,Advanced,Occasional,65,2024
2839,807,Football,Sports,Intermediate,Occasional,76,2025
2840,808,Debate,Extra-curricular,Intermediate,Occasional,62,2021
2841,808,Coding,Academics,Advanced,Regular,77,2025
2842,809,Football,Sports,Intermediate,Occasional,41,2021
2843,809,Economics,Academics,Advanced,Occasional,91,2023
2844,809,Cricket,Sports,Advanced,Occasional,54,2022
2845,809,Coding,Academics,Advanced,Occasional,79,2025
2846,809,Debate,Extra-curricular,Advanced,Regular,77,2022
2847,810,Music,Extra-curricular,Intermediate,Regular,41,2023
2848,810,Economics,Academics,Beginner,Regular,100,2024
2849,810,Cricket,Sports,Beginner,Regular,75,2022
2850,810,Art,Extra-curricular,Intermediate,Occasional,72,2021
2851,810,Biology,Academics,Intermediate,Occasional,78,2025
2852,811,Music,Extra-curricular,Advanced,Regular,53,2025
2853,811,Debate,Extra-curricular,Advanced,Regular,48,2021
2854,811,Art,Extra-curricular,Beginner,Occasional,82,2025
2855,811,Mathematics,Academics,Beginner,Regular,83,2021
2856,811,Coding,Academics,Advanced,Occasional,54,2025
2857,812,Athletics,Sports,Intermediate,Regular,66,2025
2858,812,Biology,Academics,Intermediate,Occasional,55,2022
2859,812,Football,Sports,Advanced,Regular,47,2024
2860,812,Mathematics,Academics,Intermediate,Occasional,65,2024
2861,813,Cricket,Sports,Intermediate,Occasional,52,2023
2862,813,Art,Extra-curricular,Beginner,Regular,85,2025
2863,814,Music,Extra-curricular,Advanced,Occasional,89,2023
2864,814,Biology,Academics,Beginner,Regular,77,2023
2865,814,Football,Sports,Beginner,Occasional,85,2021
2866,814,Physics,Academics,Intermediate,Occasional,70,2022
2867,815,Cricket,Sports,Beginner,Occasional,68,2025
2868,815,Coding,Academics,Advanced,Regular,59,2021
2869,815,Physics,Academics,Advanced,Regular,97,2023
2870,816,Debate,Extra-curricular,Intermediate,Regular,69,2022
2871,816,Physics,Academics,Intermediate,Occasional,96,2025
2872,817,Coding,Academics,Intermediate,Occasional,99,2022
2873,817,Football,Sports,Advanced,Regular,90,2025
2874,817,Music,Extra-curricular,Beginner,Regular,48,2023
2875,818,Music,Extra-curricular,Intermediate,Occasional,50,2023
2876,818,Biology,Academics,Intermediate,Regular,92,2024
2877,818,Economics,Academics,Intermediate,Occasional,92,2023
2878,819,Cricket,Sports,Advanced,Regular,44,2024
2879,819,Debate,Extra-curricular,Advanced,Regular,90,2022
2880,819,Physics,Academics,Beginner,Regular,92,2024
2881,819,Art,Extra-curricular,Intermediate,Occasional,69,2022
2882,819,Mathematics,Academics,Intermediate,Occasional,88,2022
2883,820,Art,Extra-curricular,Beginner,Regular,90,2023
2884,820,Coding,Academics,Beginner,Occasional,78,2025
2885,821,Economics,Academics,Advanced,Regular,56,2023
2886,821,Coding,Academics,Intermediate,Occasional,75,2023
2887,821,Music,Extra-curricular,Advanced,Regular,74,2025
2888,821,Athletics,Sports,Advanced,Occasional,45,2021
2889,821,Mathematics,Academics,Beginner,Occasional,52,2023
2890,822,Coding,Academics,Intermediate,Occasional,54,2025
2891,822,Economics,Academics,Intermediate,Regular,96,2021
2892,823,Art,Extra-curricular,Beginner,Regular,84,2024
2893,823,Coding,Academics,Advanced,Occasional,85,2025
2894,824,Debate,Extra-curricular,Advanced,Regular,76,2023
2895,824,Football,Sports,Beginner,Occasional,56,2023
2896,824,Mathematics,Academics,Advanced,Occasional,72,2024
2897,824,Art,Extra-curricular,Intermediate,Regular,47,2021
2898,825,Mathematics,Academics,Beginner,Regular,50,2024
2899,825,Physics,Academics,Beginner,Regular,58,2024
2900,826,Debate,Extra-curricular,Beginner,Occasional,59,2023
2901,826,Athletics,Sports,Intermediate,Occasional,84,2023
2902,826,Economics,Academics,Intermediate,Occasional,90,2024
2903,827,Athletics,Sports,Intermediate,Regular,50,2022
2904,827,Coding,Academics,Intermediate,Regular,91,2024
2905,827,Economics,Academics,Advanced,Regular,83,2021
2906,828,Football,Sports,Intermediate,Regular,49,2023
2907,828,Physics,Academics,Beginner,Regular,76,2025
2908,828,Athletics,Sports,Beginner,Regular,71,2023
2909,828,Mathematics,Academics,Beginner,Regular,98,2025
2910,829,Physics,Academics,Advanced,Occasional,61,2024
2911,829,Mathematics,Academics,Advanced,Regular,82,2021
2912,829,Coding,Academics,Beginner,Occasional,58,2024
2913,829,Cricket,Sports,Intermediate,Regular,82,2023
2914,830,Economics,Academics,Beginner,Occasional,75,2024
2915,830,Physics,Academics,Advanced,Occasional,52,2025
2916,830,Mathematics,Academics,Beginner,Occasional,53,2021
2917,830,Music,Extra-curricular,Advanced,Occasional,86,2024
2918,831,Cricket,Sports,Beginner,Regular,85,2025
2919,831,Art,Extra-curricular,Intermediate,Regular,64,2024
2920,832,Physics,Academics,Beginner,Occasional,80,2025
2921,832,Biology,Academics,Intermediate,Regular,80,2025
2922,832,Coding,Academics,Beginner,Regular,81,2021
2923,833,Cricket,Sports,Beginner,Occasional,67,2024
2924,833,Music,Extra-curricular,Beginner,Regular,75,2022
2925,833,Coding,Academics,Beginner,Regular,70,2022
2926,834,Coding,Academics,Intermediate,Occasional,82,2024
2927,834,Economics,Academics,Advanced,Regular,83,2024
2928,834,Art,Extra-curricular,Advanced,Regular,70,2024
2929,834,Debate,Extra-curricular,Intermediate,Regular,69,2021
2930,834,Athletics,Sports,Intermediate,Regular,54,2024
2931,835,Cricket,Sports,Beginner,Regular,64,2023
2932,835,Football,Sports,Advanced,Regular,82,2022
2933,835,Physics,Academics,Advanced,Occasional,82,2021
2934,836,Biology,Academics,Intermediate,Occasional,86,2022
2935,836,Football,Sports,Beginner,Occasional,55,2023
2936,836,Art,Extra-curricular,Advanced,Occasional,45,2023
2937,836,Coding,Academics,Beginner,Regular,87,2021
2938,837,Debate,Extra-curricular,Intermediate,Regular,81,2021
2939,837,Athletics,Sports,Advanced,Regular,64,2021
2940,837,Economics,Academics,Beginner,Occasional,63,2021
2941,838,Biology,Academics,Intermediate,Regular,91,2025
2942,838,Football,Sports,Advanced,Regular,80,2024
2943,839,Economics,Academics,Beginner,Occasional,56,2025
2944,839,Coding,Academics,Advanced,Occasional,96,2025
2945,839,Football,Sports,Advanced,Occasional,55,2022
2946,840,Physics,Academics,Intermediate,Occasional,60,2023
2947,840,Debate,Extra-curricular,Advanced,Occasional,56,2023
2948,840,Mathematics,Academics,Intermediate,Regular,96,2024
2949,841,Biology,Academics,Advanced,Regular,64,2022
2950,841,Athletics,Sports,Intermediate,Regular,62,2025
2951,841,Art,Extra-curricular,Advanced,Regular,60,2024
2952,842,Physics,Academics,Advanced,Occasional,52,2025
2953,842,Music,Extra-curricular,Intermediate,Occasional,45,2023
2954,842,Biology,Academics,Beginner,Occasional,69,2022
2955,842,Art,Extra-curricular,Intermediate,Occasional,70,2025
2956,842,Debate,Extra-curricular,Beginner,Occasional,69,2025
2957,843,Economics,Academics,Advanced,Occasional,97,2024
2958,843,Mathematics,Academics,Advanced,Regular,99,2021
2959,844,Debate,Extra-curricular,Advanced,Regular,67,2023
2960,844,Physics,Academics,Advanced,Occasional,76,2023
2961,845,Football,Sports,Intermediate,Occasional,81,2023
2962,845,Economics,Academics,Advanced,Regular,69,2024
2963,845,Mathematics,Academics,Intermediate,Occasional,88,2024
2964,845,Coding,Academics,Advanced,Occasional,54,2024
2965,846,Athletics,Sports,Beginner,Occasional,59,2021
2966,846,Economics,Academics,Beginner,Regular,68,2021
2967,846,Art,Extra-curricular,Beginner,Occasional,73,2025
2968,846,Football,Sports,Intermediate,Occasional,60,2021
2969,846,Cricket,Sports,Advanced,Regular,75,2021
2970,847,Mathematics,Academics,Advanced,Occasional,81,2023
2971,847,Physics,Academics,Beginner,Regular,71,2024
2972,847,Economics,Academics,Beginner,Occasional,55,2023
2973,848,Physics,Academics,Beginner,Regular,90,2024
2974,848,Cricket,Sports,Intermediate,Occasional,53,2023
2975,849,Coding,Academics,Advanced,Regular,75,2021
2976,849,Mathematics,Academics,Advanced,Regular,75,2022
2977,849,Biology,Academics,Beginner,Regular,71,2024
2978,850,Debate,Extra-curricular,Beginner,Regular,86,2025
2979,850,Music,Extra-curricular,Intermediate,Occasional,63,2022
2980,850,Football,Sports,Advanced,Regular,84,2024
2981,850,Art,Extra-curricular,Advanced,Regular,44,2024
2982,850,Coding,Academics,Intermediate,Regular,82,2024
2983,851,Music,Extra-curricular,Intermediate,Regular,54,2023
2984,851,Football,Sports,Intermediate,Regular,72,2022
2985,851,Economics,Academics,Beginner,Occasional,83,2021
2986,851,Coding,Academics,Advanced,Occasional,79,2022
2987,852,Debate,Extra-curricular,Beginner,Regular,76,2021
2988,852,Physics,Academics,Advanced,Occasional,99,2021
2989,853,Mathematics,Academics,Advanced,Regular,55,2025
2990,853,Football,Sports,Beginner,Regular,45,2025
2991,853,Music,Extra-curricular,Beginner,Regular,62,2024
2992,853,Art,Extra-curricular,Intermediate,Regular,74,2022
2993,853,Biology,Academics,Advanced,Regular,92,2023
2994,854,Mathematics,Academics,Beginner,Occasional,50,2021
2995,854,Athletics,Sports,Intermediate,Occasional,81,2022
2996,854,Debate,Extra-curricular,Intermediate,Occasional,62,2023
2997,854,Art,Extra-curricular,Advanced,Regular,55,2025
2998,855,Cricket,Sports,Beginner,Regular,70,2021
2999,855,Physics,Academics,Advanced,Occasional,79,2024
3000,856,Music,Extra-curricular,Beginner,Regular,86,2024
3001,856,Cricket,Sports,Intermediate,Occasional,61,2025
3002,857,Athletics,Sports,Intermediate,Occasional,81,2022
3003,857,Coding,Academics,Beginner,Regular,83,2025
3004,858,Biology,Academics,Beginner,Regular,88,2025
3005,858,Cricket,Sports,Intermediate,Regular,52,2022
3006,859,Music,Extra-curricular,Intermediate,Regular,75,2023
3007,859,Coding,Academics,Advanced,Regular,70,2022
3008,860,Physics,Academics,Advanced,Occasional,95,2025
3009,860,Coding,Academics,Beginner,Regular,87,2021
3010,860,Biology,Academics,Intermediate,Regular,60,2023
3011,860,Debate,Extra-curricular,Beginner,Occasional,55,2022
3012,861,Economics,Academics,Advanced,Occasional,97,2025
3013,861,Mathematics,Academics,Beginner,Occasional,81,2022
3014,862,Economics,Academics,Advanced,Occasional,87,2023
3015,862,Art,Extra-curricular,Beginner,Regular,83,2024
3016,862,Debate,Extra-curricular,Beginner,Regular,67,2023
3017,863,Cricket,Sports,Advanced,Regular,78,2022
3018,863,Athletics,Sports,Beginner,Occasional,83,2025
3019,863,Coding,Academics,Advanced,Occasional,77,2023
3020,863,Art,Extra-curricular,Beginner,Regular,43,2024
3021,864,Cricket,Sports,Advanced,Occasional,48,2021
3022,864,Athletics,Sports,Intermediate,Occasional,45,2023
3023,864,Music,Extra-curricular,Intermediate,Regular,71,2023
3024,864,Art,Extra-curricular,Advanced,Occasional,81,2025
3025,864,Coding,Academics,Advanced,Regular,50,2021
3026,865,Art,Extra-curricular,Advanced,Regular,82,2023
3027,865,Coding,Academics,Advanced,Occasional,81,2025
3028,865,Mathematics,Academics,Advanced,Regular,94,2025
3029,865,Music,Extra-curricular,Intermediate,Regular,63,2025
3030,865,Football,Sports,Beginner,Regular,46,2023
3031,866,Art,Extra-curricular,Advanced,Regular,58,2024
3032,866,Economics,Academics,Beginner,Regular,60,2023
3033,866,Athletics,Sports,Intermediate,Regular,51,2023
3034,867,Debate,Extra-curricular,Beginner,Regular,88,2021
3035,867,Art,Extra-curricular,Intermediate,Occasional,65,2021
3036,868,Mathematics,Academics,Intermediate,Regular,70,2021
3037,868,Music,Extra-curricular,Intermediate,Regular,53,2022
3038,869,Football,Sports,Advanced,Occasional,60,2024
3039,869,Music,Extra-curricular,Beginner,Occasional,76,2023
3040,869,Debate,Extra-curricular,Beginner,Regular,64,2021
3041,869,Coding,Academics,Advanced,Occasional,93,2022
3042,869,Physics,Academics,Intermediate,Regular,67,2023
3043,870,Mathematics,Academics,Advanced,Regular,61,2025
3044,870,Debate,Extra-curricular,Intermediate,Regular,78,2022
3045,871,Debate,Extra-curricular,Beginner,Occasional,86,2022
3046,871,Mathematics,Academics,Intermediate,Occasional,100,2023
3047,871,Biology,Academics,Intermediate,Occasional,85,2022
3048,871,Physics,Academics,Intermediate,Regular,75,2023
3049,871,Music,Extra-curricular,Advanced,Occasional,67,2022
3050,872,Art,Extra-curricular,Intermediate,Regular,82,2024
3051,872,Physics,Academics,Beginner,Occasional,82,2025
3052,873,Mathematics,Academics,Beginner,Regular,95,2021
3053,873,Music,Extra-curricular,Intermediate,Regular,51,2022
3054,873,Debate,Extra-curricular,Intermediate,Occasional,40,2025
3055,873,Physics,Academics,Beginner,Regular,64,2022
3056,874,Cricket,Sports,Intermediate,Occasional,80,2022
3057,874,Coding,Academics,Intermediate,Occasional,54,2021
3058,874,Economics,Academics,Advanced,Regular,58,2022
3059,874,Athletics,Sports,Intermediate,Occasional,50,2022
3060,874,Debate,Extra-curricular,Intermediate,Occasional,69,2022
3061,875,Economics,Academics,Beginner,Occasional,55,2023
3062,875,Athletics,Sports,Intermediate,Regular,47,2021
3063,876,Art,Extra-curricular,Advanced,Regular,61,2021
3064,876,Mathematics,Academics,Advanced,Occasional,96,2023
3065,876,Music,Extra-curricular,Intermediate,Occasional,78,2025
3066,876,Athletics,Sports,Intermediate,Regular,80,2025
3067,877,Coding,Academics,Advanced,Regular,78,2021
3068,877,Football,Sports,Intermediate,Regular,61,2021
3069,877,Cricket,Sports,Advanced,Occasional,60,2025
3070,877,Art,Extra-curricular,Beginner,Regular,51,2022
3071,878,Music,Extra-curricular,Intermediate,Regular,74,2023
3072,878,Debate,Extra-curricular,Beginner,Occasional,58,2022
3073,878,Football,Sports,Advanced,Regular,46,2021
3074,878,Economics,Academics,Beginner,Regular,99,2022
3075,878,Cricket,Sports,Advanced,Regular,71,2025
3076,879,Football,Sports,Advanced,Regular,53,2022
3077,879,Art,Extra-curricular,Advanced,Occasional,48,2024
3078,879,Cricket,Sports,Advanced,Regular,63,2025
3079,879,Physics,Academics,Intermediate,Regular,89,2025
3080,879,Music,Extra-curricular,Intermediate,Occasional,67,2025
3081,880,Mathematics,Academics,Intermediate,Occasional,96,2023
3082,880,Art,Extra-curricular,Beginner,Occasional,53,2021
3083,880,Football,Sports,Advanced,Occasional,82,2025
3084,880,Debate,Extra-curricular,Advanced,Regular,41,2021
3085,881,Music,Extra-curricular,Beginner,Regular,72,2022
3086,881,Cricket,Sports,Intermediate,Occasional,85,2022
3087,881,Athletics,Sports,Intermediate,Regular,64,2025
3088,881,Physics,Academics,Intermediate,Regular,75,2021
3089,882,Music,Extra-curricular,Advanced,Occasional,47,2024
3090,882,Mathematics,Academics,Beginner,Occasional,51,2022
3091,882,Coding,Academics,Intermediate,Regular,78,2021
3092,882,Athletics,Sports,Intermediate,Occasional,86,2025
3093,883,Music,Extra-curricular,Beginner,Occasional,64,2025
3094,883,Mathematics,Academics,Beginner,Regular,79,2023
